GEOID,median_household_income,share_bach_plus,share_mgmt_prof,vot_personal,vot_business,biz_share_pi,vot_mixed
36081074500,65885.0,0.26840039254170756,0.2686457311089303,19.92566532712151,35.95525084167736,0.19360910259359754,23.029138993542
36081074700,88924.0,0.37372262773722625,0.30656934306569344,23.148830314043607,41.7713530247826,0.21407491723604594,27.135445322071444
36081074900,227054.0,0.5138522427440633,0.2994722955145119,36.98998328707658,66.74728827779741,0.21024493237445835,43.24630586249681
36081075701,111042.0,0.4461506536625856,0.24610915127619837,25.868020362577226,46.6780479168293,0.18144703675299978,29.64393819704454
36081075702,124360.0,0.4464843032862126,0.36882687718009916,27.375364668999836,49.398004402720375,0.24767274949775137,32.829772403048835
36081076901,100710.0,0.48922539312754804,0.32187924674820423,24.635186500682074,44.453437093409555,0.22233704298812967,29.041517734666847
36081076902,133438.0,0.5321158690176322,0.22544080604534006,28.35693700961833,51.169221531322464,0.17029318033913457,32.241713491620544
36081077300,105326.0,0.5948352626892253,0.3468388245770258,25.193433062914032,45.46077586212979,0.2358067012575164,29.972608311652376
36081077500,81058.0,0.47661250615460365,0.30132939438700146,22.10128365120227,39.88108725887337,0.21124713230574138,25.857216176282066
36081077902,106588.0,0.3907555858775371,0.2106430155210643,25.343915568683503,45.732316920026655,0.16230742100975196,28.653104410531753
36081077903,90781.0,0.28708272859216255,0.25195936139332364,23.389289946595834,42.20525504329863,0.18460415469875258,26.862795278113886
36081077904,108542.0,0.282159970512348,0.29745669001105784,25.57516629642875,46.14960175277367,0.20915719292935964,29.878457462584144
36081077905,87375.0,0.45451559934318553,0.3021346469622332,22.946325550857384,41.40593940182645,0.21168169402322323,26.853887881845072
36081077906,85590.0,0.3627232142857143,0.2689732142857143,22.710728719360393,40.98081215839892,0.19378583180394338,26.251212035721924
36081077907,69718.0,0.2976432935699738,0.1437299970904859,20.49708095831319,36.98635279069922,0.12619721521162697,22.57798114442783
36081077908,74705.0,0.2637492607924305,0.2764636309875813,21.21750882615283,38.286342742164045,0.19782810182795602,24.594203840173968
36081078800,98468.0,0.11959654178674352,0.28097982708933716,24.35942961733669,43.955842270389674,0.2002653072400581,28.283911218103306
36081079000,74135.0,0.17263475310968715,0.24575951752732755,21.136408914743395,38.14000044392244,0.1812583537893282,24.218451923828553
36081079200,73676.0,0.15127222028581389,0.21017776228651097,21.07087525980528,38.02174697719053,0.16205634296183227,23.817871540339887
36081079701,55800.0,0.25832540437678403,0.25816682524579765,18.337353445803913,33.089190854718794,0.1879540678016836,21.110021294358514
36081079702,40786.0,0.14548747358889225,0.30274675520676125,15.67743879350869,28.289456593873226,0.21201202368401367,18.351338210102778
36081079900,53981.0,0.18581418581418582,0.3116883116883117,18.035991388440518,32.54539228193457,0.21683741420259167,21.18217235981454
36081080301,67600.0,0.11005692599620494,0.24644212523719164,20.183333876025475,36.42020582098452,0.18162672911390199,23.132383818429666
36081080302,92887.0,0.3051681706316653,0.20836751435602954,23.65903489163898,42.692001508376485,0.16107942655829066,26.72485423996615
36081080900,61345.0,0.3029762721163078,0.21656837196543685,19.226894436869628,34.694340240831785,0.16550509233966704,21.78683548291318
36081081400,141705.0,0.15445544554455445,0.29042904290429045,29.22214851795975,52.7304691134134,0.20536466063513575,34.04992679914706
36081081800,127697.0,0.20908130939809927,0.34134107708553324,27.740220170726733,50.056374944942654,0.23283979290395151,32.936309026767695
36081083700,63732.0,0.23459119496855346,0.2758909853249476,19.597394276242,35.362895816905954,0.19751906850062884,22.711381454999174
36081083800,96551.0,0.15839971035481534,0.28819695872556117,24.121146400432668,43.52586752703772,0.204160096546665,28.082816139101464
36081084000,99424.0,0.1512920456185939,0.24310668399018334,24.47739364681273,44.1687047369861,0.17982672856569804,28.018417701328055
36081084500,29589.0,0.1952047528113728,0.21514958625079567,13.353179910358087,24.095402855003698,0.16473943200419305,15.122847616721414
